timestamp,open,high,low,close,volume
2026-08-18 05:00:00+00:00,7743.5,7743.5,7734.25,7735.0,8317
2026-08-18 06:00:00+00:00,7735.25,7742.25,7726.0,7742.0,16618
2026-08-18 07:00:00+00:00,7741.75,7742.25,7726.0,7726.25,14218
2026-08-18 08:00:00+00:00,7726.5,7731.75,7716.5,7729.75,24244
2026-08-18 09:00:00+00:00,7729.75,7731.25,7722.5,7729.5,17711
2026-08-18 10:00:00+00:00,7729.5,7734.25,7728.25,7731.75,13623
2026-08-18 11:00:00+00:00,7731.75,7738.5,7730.75,7734.75,18036
2026-08-18 12:00:00+00:00,7734.75,7739.25,7728.5,7735.75,21596
2026-08-18 13:00:00+00:00,7735.5,7736.5,7719.0,7724.75,179772
2026-08-18 14:00:00+00:00,7725.0,7732.75,7716.5,7719.25,219304
2026-08-18 15:00:00+00:00,7719.5,7726.5,7713.25,7723.25,142509
2026-08-18 16:00:00+00:00,7723.25,7728.75,7720.5,7726.0,93727
2026-08-18 17:00:00+00:00,7726.0,7728.0,7715.75,7716.0,68279
2026-08-18 18:00:00+00:00,7715.75,7726.0,7714.25,7717.0,87465
2026-08-18 19:00:00+00:00,7717.0,7722.75,7710.25,7715.25,196724
2026-08-18 20:00:00+00:00,7715.0,7716.0,7711.25,7713.25,37525
2026-08-18 22:00:00+00:00,7714.0,7717.5,7707.5,7707.75,0
2026-08-18 23:00:00+00:00,7707.75,7714.5,7706.75,7710.75,6028
2026-08-19 00:00:00+00:00,7710.5,7716.0,7702.0,7711.0,13726
2026-08-19 01:00:00+00:00,7711.0,7717.0,7709.5,7711.25,10124
2026-08-19 02:00:00+00:00,7711.25,7712.0,7706.0,7709.25,8338
2026-08-19 03:00:00+00:00,7709.5,7712.0,7705.75,7706.75,5271
2026-08-19 04:00:00+00:00,7705.0,7709.0,7699.5,7704.25,7211
2026-08-19 05:00:00+00:00,7704.25,7708.25,7698.25,7699.75,7377
2026-08-19 06:00:00+00:00,7699.5,7715.0,7698.25,7714.5,12608
2026-08-19 07:00:00+00:00,7714.5,7719.0,7709.5,7718.5,14668
2026-08-19 08:00:00+00:00,7718.25,7722.0,7716.75,7718.25,17019
