timestamp,open,high,low,close,volume
2026-06-02 16:30:00+00:00,744.9608764648438,746.02001953125,744.3099975585938,744.5549926757812,2841226
2026-06-02 17:30:00+00:00,744.5599975585938,745.0700073242188,743.7349853515625,744.47998046875,2102528
2026-06-02 18:30:00+00:00,744.47998046875,745.5999755859375,743.5,745.030029296875,2850385
2026-06-02 19:30:00+00:00,745.030029296875,746.4400024414062,744.989990234375,746.1400146484375,4086945
2026-06-03 13:30:00+00:00,747.344970703125,748.6300048828125,741.02001953125,746.5499877929688,12758287
2026-06-03 14:30:00+00:00,746.5499877929688,746.9500122070312,743.9400024414062,745.219970703125,4461660
2026-06-03 15:30:00+00:00,745.1900024414062,745.7999877929688,741.8800048828125,742.4199829101562,3717004
2026-06-03 16:30:00+00:00,742.3200073242188,743.780029296875,741.27001953125,742.9210205078125,2825203
2026-06-03 17:30:00+00:00,742.9199829101562,745.469970703125,742.219970703125,745.4099731445312,3498880
2026-06-03 18:30:00+00:00,745.4099731445312,745.52001953125,743.7705078125,744.3599853515625,4185849
2026-06-03 19:30:00+00:00,744.344970703125,745.7550048828125,743.9400024414062,744.2542114257812,4989970
2026-06-04 13:30:00+00:00,735.489990234375,737.7999877929688,732.6300048828125,737.1900024414062,13080534
2026-06-04 14:30:00+00:00,737.1500244140625,740.27001953125,735.98876953125,739.6104736328125,4477327
2026-06-04 15:30:00+00:00,739.6300048828125,740.6749877929688,737.719970703125,740.5499877929688,3227007
2026-06-04 16:30:00+00:00,740.5549926757812,741.4500122070312,739.5401000976562,741.3900146484375,2837227
2026-06-04 17:30:00+00:00,741.385009765625,743.4299926757812,741.3099975585938,743.1599731445312,3185907
2026-06-04 18:30:00+00:00,743.135009765625,743.3099975585938,741.7449951171875,743.281494140625,3915631
2026-06-04 19:30:00+00:00,743.2750244140625,744.2100219726562,740.3900146484375,740.5,5683974
2026-06-05 13:30:00+00:00,729.926025390625,731.6799926757812,723.3400268554688,724.9598999023438,17247682
2026-06-05 14:30:00+00:00,724.9550170898438,727.47998046875,721.760009765625,722.3181762695312,7951200
2026-06-05 15:30:00+00:00,722.22021484375,722.8499755859375,717.9149780273438,718.0798950195312,8221046
2026-06-05 16:30:00+00:00,718.0750122070312,718.2100219726562,713.7000122070312,715.6500244140625,12720628
2026-06-05 17:30:00+00:00,715.6199951171875,717.2100219726562,710.3099975585938,710.8099975585938,9929198
2026-06-05 18:30:00+00:00,710.8300170898438,711.1400146484375,704.3200073242188,708.72998046875,16944559
2026-06-05 19:30:00+00:00,708.72998046875,709.739990234375,705.0499877929688,705.2100219726562,16199789
2026-06-08 13:30:00+00:00,717.8099975585938,719.2100219726562,713.0999755859375,717.5599975585938,14321669
2026-06-08 14:30:00+00:00,717.47998046875,723.027587890625,717.25,720.2520141601562,7822270
2026-06-08 15:30:00+00:00,720.299072265625,722.27001953125,718.5800170898438,719.27001953125,4292031
2026-06-08 16:30:00+00:00,719.27001953125,720.3499145507812,716.7999877929688,719.6798706054688,3584593
2026-06-08 17:30:00+00:00,719.5900268554688,720.1400146484375,717.4199829101562,719.340087890625,3934354
2026-06-08 18:30:00+00:00,719.35009765625,720.0050048828125,714.22998046875,715.6500244140625,5562166
2026-06-08 19:30:00+00:00,715.6649780273438,717.0599975585938,715.2100219726562,716.0999755859375,4500910
2026-06-09 13:30:00+00:00,722.969970703125,725.6599731445312,714.010009765625,715.9500122070312,13389388
2026-06-09 14:30:00+00:00,715.9299926757812,716.969970703125,701.5,701.72998046875,11744452
